"animal_id","taxonomic_code","sex","birth_type","litter_size","species","genus","mother_father_same","age","month_born"
"6620","LCAT","M","captive",2,"L","CAT",NA,0.0383561643835616,3
"6621","LCAT","M","captive",2,"L","CAT",NA,1.03287671232877,3
"6622","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6623","LCAT","F","captive",1,"L","CAT",NA,NA,3
"6624","ERUF","F","captive",1,"E","RUF",NA,NA,3
"6625","PCOQ","M","captive",1,"P","COQ",1,0.0657534246575342,3
"6626","EFLA","M","captive",1,"E","FLA",1,8.62739726027397,4
"6627","EFLA","M","captive",1,"E","FLA",1,17.1753424657534,4
"6628","PCOQ","F","captive",1,"P","COQ",1,0.208219178082192,4
"6629","ERUB","F","captive",1,"E","RUB",1,20.2054794520548,4
"663","CMED","M","captive",2,"C","MED",NA,0.526027397260274,8
"6630","EMON","F","captive",1,"E","MON",1,22.4684931506849,4
"6631","ERUB","M","captive",1,"E","RUB",1,0,4
"6632","LCAT","F","captive",1,"L","CAT",NA,0.00821917808219178,4
"6633","VRUB","F","captive",1,"V","RUB",1,NA,4
"6634","ECOR","F","captive",2,"E","COR",1,NA,4
"6635","ECOR","M","captive",2,"E","COR",1,0.00821917808219178,4
"6636","EMON",NA,"captive",NA,"E","MON",1,0.00547945205479452,4
"6637","LCAT",NA,"captive",1,"L","CAT",NA,0.0575342465753425,5
"6638","ECOR","M","captive",1,"E","COR",1,19.9780821917808,5
"6639","ECOR","M","captive",1,"E","COR",1,19.0986301369863,5
"664","CMED","M","captive",2,"C","MED",1,0,6
"6640","LCAT","M","captive",1,"L","CAT",NA,0.172602739726027,5
"6641","ECOR","F","captive",1,"E","COR",1,0.742465753424657,5
"6642","LCAT","F","captive",1,"L","CAT",NA,NA,5
"6643","VVV","F","captive",1,"V","VV",NA,0.463013698630137,5
"6644","EMON","M","captive",1,"E","MON",1,NA,5
"6645","EMON","F","captive",1,"E","MON",1,19.5178082191781,5
"6646","EMON","F","captive",NA,"E","MON",1,20.9835616438356,5
"6647","LCAT","M","captive",2,"L","CAT",NA,NA,6
"6648","LCAT","F","captive",2,"L","CAT",NA,1.87123287671233,6
"6649","DMAD","F","captive",1,"D","MAD",1,0.010958904109589,10
"665","CMED","F","captive",2,"C","MED",1,0.00273972602739726,6
"6650","PCOQ","M","captive",1,"P","COQ",1,NA,12
"6651","PCOQ",NA,"captive",1,"P","COQ",1,0.00821917808219178,1
"6652","PCOQ","F","captive",1,"P","COQ",1,0.00547945205479452,1
"6653","PCOQ","M","captive",1,"P","COQ",1,0.136986301369863,2
"6654","EFLA","F","captive",1,"E","FLA",1,0.00547945205479452,3
"6655","EFLA","M","captive",1,"E","FLA",1,19.0383561643836,3
"6656","LCAT","F","captive",1,"L","CAT",NA,NA,3
"6657","EFLA","F","captive",1,"E","FLA",1,17.7808219178082,3
"6658","LCAT",NA,"captive",1,"L","CAT",NA,0.00821917808219178,3
"6659","LCAT","M","captive",1,"L","CAT",NA,7.46301369863014,3
"666","CMED","M","captive",2,"C","MED",1,13.4794520547945,7
"6660","LCAT",NA,"captive",1,"L","CAT",NA,0.00273972602739726,3
"6661","LCAT",NA,"captive",1,"L","CAT",NA,0.0164383561643836,3
"6662","ERUB","M","captive",1,"E","RUB",1,0.0438356164383562,3
"6663","ERUF","M","captive",1,"E","RUF",NA,NA,3
"6664","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6665","LCAT","M","captive",1,"L","CAT",NA,10.641095890411,3
"6666","ERUF","F","captive",1,"E","RUF",NA,NA,3
"6667","PCOQ","M","captive",1,"P","COQ",1,0.33972602739726,3
"6668","LCAT",NA,"captive",2,"L","CAT",NA,0.00273972602739726,3
"6669","LCAT",NA,"captive",2,"L","CAT",NA,0.00273972602739726,3
"667","CMED","M","captive",2,"C","MED",1,7.9945205479452,7
"6670","LCAT",NA,"captive",1,"L","CAT",NA,0.0328767123287671,3
"6671","VVV",NA,"captive",2,"V","VV",NA,0.0821917808219178,4
"6672","ERUF","F","captive",1,"E","RUF",NA,0,4
"6673","VVV","M","captive",1,"V","VV",NA,2.21369863013699,4
"6674","DMAD","F","captive",1,"D","MAD",1,NA,4
"6675","EMON","M","captive",1,"E","MON",1,NA,4
"6676","EMON","M","captive",1,"E","MON",1,NA,4
"6677","ERUB","M","captive",1,"E","RUB",1,0.0986301369863014,4
"6678","ECOR","M","captive",2,"E","COR",1,0.0712328767123288,4
"6679","ECOR","M","captive",2,"E","COR",1,0.0821917808219178,4
"668","CMED","M","captive",3,"C","MED",1,13.5890410958904,7
"6680","ECOR","M","captive",2,"E","COR",1,11.2082191780822,5
"6681","ECOR","F","captive",2,"E","COR",1,NA,5
"6682","VVV",NA,"captive",2,"V","VV",NA,0.0821917808219178,4
"6683","VRUB","M","captive",3,"V","RUB",1,0,5
"6684","VRUB","M","captive",3,"V","RUB",1,NA,5
"6685","VRUB","F","captive",3,"V","RUB",1,21.4575342465753,5
"6686","EMON","F","captive",1,"E","MON",1,16.6630136986301,5
"6687","LCAT","F","captive",1,"L","CAT",NA,1.22191780821918,5
"6688","LCAT","M","captive",1,"L","CAT",NA,6.2958904109589,5
"6689","ERUB","M","captive",NA,"E","RUB",1,10.7972602739726,6
"669","CMED","F","captive",3,"C","MED",1,0.0986301369863014,7
"6690","PCOQ","F","captive",1,"P","COQ",1,12.6219178082192,12
"6691","EMON","F","captive",NA,"E","MON",1,2.04109589041096,4
"6692","PCOQ","F","captive",1,"P","COQ",1,8.44383561643836,12
"6693","EMON","F","captive",NA,"E","MON",1,NA,6
"6694","VVV","F","captive",NA,"V","VV",NA,22.2383561643836,4
"6695","PCOQ","M","captive",1,"P","COQ",1,0,2
"6696","PCOQ","F","captive",1,"P","COQ",1,1.38356164383562,2
"6697","EFLA","M","captive",1,"E","FLA",1,0.00273972602739726,3
"6698","EFLA","M","captive",1,"E","FLA",1,NA,3
"6699","EFLA","M","captive",1,"E","FLA",1,16.2027397260274,3
"670","CMED",NA,"captive",3,"C","MED",1,0,7
"6700","EMON","F","captive",1,"E","MON",1,NA,3
"6701","EFLA","F","captive",1,"E","FLA",1,NA,3
"6702","EFLA","F","captive",1,"E","FLA",1,NA,3
"6704","LCAT","F","captive",2,"L","CAT",NA,17.7534246575342,4
"6705","LCAT","M","captive",2,"L","CAT",NA,18.7123287671233,4
"6706","LCAT","M","captive",2,"L","CAT",NA,NA,4
"6707","LCAT","F","captive",2,"L","CAT",NA,0.273972602739726,4
"6708","LCAT","F","captive",1,"L","CAT",NA,13.2328767123288,4
"6709","LCAT","F","captive",1,"L","CAT",NA,NA,4
"671","CMED","M","captive",2,"C","MED",NA,14.2575342465753,8
"6710","LCAT","M","captive",1,"L","CAT",NA,NA,4
"6711","LCAT","F","captive",1,"L","CAT",NA,NA,4
"6712","LCAT","M","captive",1,"L","CAT",NA,0,4
"6713","EMON","M","captive",1,"E","MON",1,NA,4
"6714","ERUB","M","captive",1,"E","RUB",1,0,5
"6715","ERUB","M","captive",1,"E","RUB",1,0.29041095890411,5
"6716","EMON","M","captive",NA,"E","MON",1,NA,5
"6717","EMON","M","captive",1,"E","MON",1,19.7890410958904,6
"6718","PCOQ","F","captive",NA,"P","COQ",1,0.00821917808219178,11
"6719","VVV","F","captive",NA,"V","VV",NA,10.4054794520548,5
"672","CMED","F","captive",2,"C","MED",NA,NA,8
"6720","VVV","M","captive",NA,"V","VV",NA,11.9479452054795,5
"6721","DMAD","F","captive",1,"D","MAD",1,NA,1
"6722","EMON","F","captive",NA,"E","MON",1,NA,6
"6723","PCOQ","F","captive",1,"P","COQ",1,6.4,1
"6724","PCOQ","M","captive",1,"P","COQ",1,1.43013698630137,2
"6725","DMAD","M","captive",1,"D","MAD",1,10.7698630136986,2
"6726","EMON","M","captive",NA,"E","MON",1,NA,4
"6727","PCOQ","F","captive",1,"P","COQ",1,19.2602739726027,2
"6728","PCOQ","F","captive",1,"P","COQ",1,0.0219178082191781,2
"673","CMED","M","captive",1,"C","MED",1,0.243835616438356,8
"6730","ECOR","M","captive",NA,"E","COR",1,19.8246575342466,4
"6731","EMON","M","captive",NA,"E","MON",1,8.6,4
"6732","VVV","F","captive",NA,"V","VV",NA,NA,5
"6733","VVV","F","captive",NA,"V","VV",NA,9.51232876712329,5
"6734","VRUB","F","captive",NA,"V","RUB",NA,NA,4
"6735","VRUB","M","captive",NA,"V","RUB",NA,NA,4
"6736","VVV","F","captive",1,"V","VV",1,0,6
"6737","DMAD","M","captive",1,"D","MAD",1,NA,6
"6738","PCOQ","F","captive",NA,"P","COQ",1,0.00547945205479452,6
"6739","VVV","M","captive",NA,"V","VV",NA,25.4493150684931,4
"674","CMED","M","captive",NA,"C","MED",1,17.8876712328767,7
"6740","VRUB","F","captive",NA,"V","RUB",1,15.5369863013699,6
"6741","PCOQ","M","captive",1,"P","COQ",1,NA,12
"6742","EMON","F","captive",NA,"E","MON",1,NA,5
"6743","PCOQ","F","captive",1,"P","COQ",1,19.6821917808219,2
"6744","PCOQ","F","captive",1,"P","COQ",1,NA,2
"6745","EFLA","M","captive",NA,"E","FLA",1,NA,3
"6746","EFLA","F","captive",NA,"E","FLA",1,1.01369863013699,4
"6747","PCOQ","M","captive",1,"P","COQ",1,15.6328767123288,2
"6748","EFLA","F","captive",NA,"E","FLA",1,4.93698630136986,3
"6749","EFLA","M","captive",1,"E","FLA",1,0,4
"675","CMED","M","captive",NA,"C","MED",1,4.68493150684932,7
"6750","VVV","M","captive",1,"V","VV",1,NA,5
"6751","VRUB","M","captive",2,"V","RUB",1,NA,5
"6752","VRUB","M","captive",2,"V","RUB",1,18.613698630137,5
"6753","ERUB","M","captive",1,"E","RUB",1,0,6
"6754","EFLA","M","captive",NA,"E","FLA",1,NA,4
"6755","ERUB","F","captive",1,"E","RUB",1,0,10
"6756","PCOQ","M","captive",NA,"P","COQ",1,2.63561643835616,12
"6757","PCOQ","M","captive",1,"P","COQ",1,11.7068493150685,2
"6758","PCOQ","F","captive",1,"P","COQ",1,16.9260273972603,2
"6759","PCOQ","M","captive",1,"P","COQ",1,4.40821917808219,2
"676","CMED","F","captive",NA,"C","MED",1,18.641095890411,5
"6760","LCAT","M","captive",2,"L","CAT",1,0.0684931506849315,3
"6761","LCAT","F","captive",2,"L","CAT",1,18.8246575342466,3
"6762","EFLA","M","captive",1,"E","FLA",1,NA,3
"6763","LCAT","F","captive",1,"L","CAT",1,4.52054794520548,3
"6764","LCAT","M","captive",2,"L","CAT",1,13.5232876712329,3
"6765","LCAT","F","captive",2,"L","CAT",1,6.05479452054795,3
"6766","VVV","M","captive",2,"V","VV",1,NA,5
"6767","VVV","M","captive",2,"V","VV",1,NA,5
"6768","EFLA","M","captive",NA,"E","FLA",1,4.08767123287671,9
"6769","VRUB","F","captive",NA,"V","RUB",NA,17.8794520547945,6
"677","CMED","M","captive",2,"C","MED",1,0,4
"6770","PCOQ","F","captive",NA,"P","COQ",1,NA,12
"6771","DMAD","M","captive",1,"D","MAD",1,0.0136986301369863,12
"6772","DMAD","M","captive",1,"D","MAD",1,NA,1
"6773","ECOR","M","captive",NA,"E","COR",1,NA,4
"6774","PCOQ","M","captive",1,"P","COQ",1,10.2630136986301,2
"6775","ECOR","F","captive",NA,"E","COR",1,8.34246575342466,3
"6776","EFLA","M","captive",1,"E","FLA",1,NA,3
"6777","PCOQ","F","captive",1,"P","COQ",1,NA,3
"6778","EFLA","M","captive",1,"E","FLA",1,0.00273972602739726,3
"6779","VRUB","F","captive",NA,"V","RUB",NA,NA,3
"678","CMED","F","captive",2,"C","MED",1,11.3945205479452,4
"6780","PCOQ","M","captive",1,"P","COQ",1,2.26849315068493,5
"6781","VRUB",NA,"captive",2,"V","RUB",1,0.00273972602739726,5
"6782","VRUB",NA,"captive",2,"V","RUB",1,0.00273972602739726,5
"6783","EFLA","M","captive",NA,"E","FLA",1,NA,5
"6784","VRUB","F","captive",NA,"V","RUB",1,NA,3
"6785","VRUB","M","captive",NA,"V","RUB",1,8.2,3
"6786","DMAD","F","captive",1,"D","MAD",1,NA,7
"6787","DMAD","F","captive",1,"D","MAD",1,NA,9
"6788","DMAD","M","captive",1,"D","MAD",1,13.2438356164384,10
"6789","PCOQ","M","captive",NA,"P","COQ",1,NA,12
"679","CMED","F","captive",4,"C","MED",1,0,7
"6790","PCOQ","M","captive",1,"P","COQ",1,9.50684931506849,12
"6791","EFLA","M","captive",NA,"E","FLA",1,NA,1
"6792","PCOQ","F","captive",NA,"P","COQ",1,0.00547945205479452,2
"6793","EFLA","F","captive",1,"E","FLA",1,3.84657534246575,3
"6794","PCOQ","F","captive",1,"P","COQ",1,0.00821917808219178,3
"6795","LCAT","M","captive",2,"L","CAT",1,NA,3
"6796","LCAT","F","captive",2,"L","CAT",1,NA,3
"6797","PCOQ","M","captive",1,"P","COQ",1,NA,4
"6798","ECOL","F","captive",2,"E","COL",1,0.00273972602739726,4
"6799","ECOL","F","captive",2,"E","COL",1,0,4
"680","CMED","M","captive",4,"C","MED",1,0,7
"6800","ECOR","F","captive",NA,"E","COR",NA,NA,4
"6801","EMON","M","captive",NA,"E","MON",1,5.44657534246575,4
"6802","VRUB","F","captive",1,"V","RUB",1,NA,5
"6803","PCOQ","F","captive",NA,"P","COQ",1,NA,12
"6804","PCOQ","M","captive",1,"P","COQ",1,8.49041095890411,1
"6805","PCOQ","F","captive",NA,"P","COQ",1,0.00273972602739726,2
"6806","PCOQ","M","captive",1,"P","COQ",1,2.21643835616438,2
"6807","PCOQ","M","captive",1,"P","COQ",1,9.74520547945206,3
"6808","LCAT","F","captive",1,"L","CAT",1,1.60821917808219,3
"6809","EFLA","F","captive",1,"E","FLA",1,0,3
"681","CMED",NA,"captive",4,"C","MED",1,0.00273972602739726,7
"6810","EFLA","M","captive",NA,"E","FLA",1,0.449315068493151,3
"6811","LCAT","M","captive",2,"L","CAT",1,NA,4
"6812","LCAT","M","captive",2,"L","CAT",1,4.28767123287671,4
"6813","EMON","F","captive",NA,"E","MON",1,NA,5
"6814","VRUB","F","captive",NA,"V","RUB",1,13.3424657534247,4
"6815","VVV","M","captive",NA,"V","VV",NA,NA,6
"6816","VVV","M","captive",NA,"V","VV",NA,NA,6
"6817","VVV","M","captive",NA,"V","VV",NA,NA,6
"6818","VVV","M","captive",NA,"V","VV",NA,0.413698630136986,6
"6819","PCOQ","M","captive",NA,"P","COQ",1,15.1342465753425,8
"682","CMED",NA,"captive",4,"C","MED",1,0.00273972602739726,7
"6820","DMAD","F","captive",1,"D","MAD",1,12.5150684931507,9
"6821","DMAD","F","captive",1,"D","MAD",1,NA,10
"6822","EFLA","M","captive",NA,"E","FLA",1,11.5643835616438,6
"6823","PCOQ","M","captive",1,"P","COQ",1,5.50958904109589,1
"6824","PCOQ","M","captive",NA,"P","COQ",1,0,1
"6825","PCOQ","F","captive",1,"P","COQ",1,3.29315068493151,2
"6826","ECOR","M","captive",NA,"E","COR",1,NA,11
"6827","PCOQ","M","captive",1,"P","COQ",1,NA,2
"6828","PCOQ","F","captive",1,"P","COQ",1,NA,2
"6829","EFLA","F","captive",1,"E","FLA",1,1.21369863013699,3
"683","CMED","F","captive",3,"C","MED",1,NA,7
"6830","LCAT","F","captive",2,"L","CAT",1,7.76712328767123,3
"6831","LCAT","F","captive",2,"L","CAT",1,NA,3
"6832","LCAT","F","captive",1,"L","CAT",1,NA,3
"6833","ECOL","M","captive",1,"E","COL",1,0,3
"6834","LCAT",NA,"captive",2,"L","CAT",1,0.0136986301369863,3
"6835","LCAT","M","captive",2,"L","CAT",1,NA,3
"6836","LCAT","M","captive",1,"L","CAT",1,0.0219178082191781,4
"6837","LCAT","M","captive",1,"L","CAT",1,NA,5
"6838","VRUB","F","captive",2,"V","RUB",1,NA,5
"6839","VRUB","F","captive",2,"V","RUB",1,NA,5
"684","CMED","F","captive",3,"C","MED",1,21.8739726027397,7
"6840","PCOQ","M","captive",NA,"P","COQ",1,0.835616438356164,7
"6841","PCOQ","M","captive",NA,"P","COQ",1,NA,8
"6842","DMAD","F","captive",1,"D","MAD",1,NA,9
"6843","PCOQ","M","captive",1,"P","COQ",1,11.3890410958904,1
"6844","PCOQ","F","captive",1,"P","COQ",1,0.276712328767123,1
"6845","PCOQ","M","captive",NA,"P","COQ",1,1.55342465753425,2
"6846","LCAT","M","captive",NA,"L","CAT",NA,15.4301369863014,4
"6847","LCAT","M","captive",NA,"L","CAT",NA,NA,7
"6848","LCAT","M","captive",NA,"L","CAT",NA,11.5424657534247,3
"6849","LCAT","M","captive",NA,"L","CAT",NA,NA,5
"685","CMED","F","captive",3,"C","MED",1,16.7698630136986,7
"6850","PCOQ","F","captive",1,"P","COQ",1,2.69315068493151,2
"6851","DMAD","M","captive",1,"D","MAD",1,NA,2
"6852","ECOL","F","captive",NA,"E","COL",1,2.94520547945205,6
"6853","EFLA","F","captive",1,"E","FLA",1,0.00273972602739726,3
"6854","LCAT","F","captive",2,"L","CAT",1,NA,3
"6855","LCAT","M","captive",2,"L","CAT",1,NA,3
"6856","LCAT","F","captive",1,"L","CAT",1,NA,3
"6857","LCAT","F","captive",1,"L","CAT",1,NA,3
"6858","EFLA",NA,"captive",NA,"E","FLA",1,0,4
"6859","VRUB","M","captive",NA,"V","RUB",1,NA,4
"686","CMED",NA,"captive",1,"C","MED",1,0.00821917808219178,7
"6860","PCOQ","M","captive",NA,"P","COQ",1,NA,4
"6861","LCAT","F","captive",1,"L","CAT",1,NA,4
"6862","LCAT","M","captive",NA,"L","CAT",NA,32.7287671232877,5
"6863","LCAT","F","captive",NA,"L","CAT",NA,NA,3
"6864","LCAT","F","captive",1,"L","CAT",1,NA,6
"6865","LCAT","F","captive",1,"L","CAT",1,1.98356164383562,6
"6866","DMAD","F","captive",1,"D","MAD",1,11.1479452054795,9
"6867","PCOQ","M","captive",NA,"P","COQ",1,0.010958904109589,3
"6868","VRUB","F","captive",NA,"V","RUB",NA,NA,6
"6869","VRUB","M","captive",NA,"V","RUB",NA,NA,6
"687","CMED","F","captive",4,"C","MED",1,25.1753424657534,8
"6870","DMAD","F","captive",1,"D","MAD",1,NA,12
"6871","PCOQ","M","captive",1,"P","COQ",1,0,1
"6872","PCOQ","F","captive",1,"P","COQ",1,0.397260273972603,2
"6873","PCOQ","F","captive",NA,"P","COQ",1,NA,2
"6874","PCOQ",NA,"captive",NA,"P","COQ",1,0,2
"6875","PCOQ","M","captive",NA,"P","COQ",1,0.53972602739726,2
"6876","LCAT","F","captive",1,"L","CAT",1,NA,4
"6877","LCAT","M","captive",1,"L","CAT",1,NA,4
"6878","LCAT","F","captive",1,"L","CAT",1,NA,4
"6879","LCAT","F","captive",2,"L","CAT",1,0.0328767123287671,5
"688","CMED","F","captive",4,"C","MED",1,10.8876712328767,8
"6880","LCAT","M","captive",2,"L","CAT",1,NA,5
"6881","EFLA","M","captive",NA,"E","FLA",1,NA,3
"6882","PCOQ","M","captive",1,"P","COQ",1,NA,1
"6883","PCOQ","M","captive",NA,"P","COQ",1,7.58904109589041,1
"6884","PCOQ","F","captive",1,"P","COQ",1,NA,1
"6885","PCOQ","F","captive",1,"P","COQ",1,NA,2
"6886","LCAT","F","captive",2,"L","CAT",1,NA,3
"6887","LCAT","F","captive",2,"L","CAT",1,NA,3
"6888","LCAT",NA,"captive",2,"L","CAT",1,0,3
"6889","LCAT",NA,"captive",2,"L","CAT",1,0,3
"689","CMED","F","captive",4,"C","MED",1,18.5561643835616,8
"6890","EFLA","F","captive",1,"E","FLA",1,0,3
"6891","PCOQ","M","captive",NA,"P","COQ",1,0.00821917808219178,12
"6892","LCAT","F","captive",1,"L","CAT",1,NA,4
"6893","LCAT","F","captive",1,"L","CAT",1,0.789041095890411,4
"6894","LCAT","M","captive",1,"L","CAT",1,NA,5
"6895","VRUB","M","captive",2,"V","RUB",1,NA,7
"6896","VRUB","M","captive",2,"V","RUB",1,NA,7
"6897","PCOQ","F","captive",NA,"P","COQ",1,NA,8
"6898","DMAD","F","captive",1,"D","MAD",1,NA,8
"6899","ECOL","M","captive",NA,"E","COL",1,NA,7
"690","CMED","M","captive",4,"C","MED",1,18.8602739726027,8
"6900","PCOQ","F","captive",1,"P","COQ",1,NA,12
"6901","PCOQ","M","captive",1,"P","COQ",1,NA,1
"6902","ECOL","F","captive",NA,"E","COL",1,NA,3
"6903","PCOQ","M","captive",1,"P","COQ",1,NA,1
"6904","PCOQ","M","captive",NA,"P","COQ",1,8.55342465753425,2
"6905","PCOQ","F","captive",1,"P","COQ",1,0,3
"6906","EFLA","M","captive",1,"E","FLA",1,0,3
"6907","EMON","F","captive",NA,"E","MON",1,NA,6
"6908","PCOQ","F","captive",NA,"P","COQ",1,0.10958904109589,4
"6909","LCAT","F","captive",2,"L","CAT",1,NA,5
"691","CMED",NA,"captive",1,"C","MED",1,0,10
"6910","LCAT","F","captive",2,"L","CAT",1,NA,5
"6911","VRUB","M","captive",3,"V","RUB",1,NA,5
"6912","VRUB","F","captive",3,"V","RUB",1,NA,5
"6913","VRUB","F","captive",3,"V","RUB",1,NA,5
"6914","DMAD","M","captive",NA,"D","MAD",1,NA,6
"6915","DMAD","M","captive",1,"D","MAD",1,7.8054794520548,7
"6916","VVV","M","captive",NA,"V","VV",NA,NA,4
"6917","VVV","F","captive",NA,"V","VV",NA,NA,4
"6918","VVV","F","captive",NA,"V","VV",NA,17.1534246575342,4
"6919","DMAD","M","captive",NA,"D","MAD",1,0,10
"692","CMED","M","captive",2,"C","MED",1,0.00821917808219178,5
"6920","PCOQ","M","captive",1,"P","COQ",1,6.51506849315069,12
"6921","PCOQ","M","captive",NA,"P","COQ",1,6.43013698630137,1
"6922","PCOQ","F","captive",1,"P","COQ",1,NA,2
"693","CMED","M","captive",2,"C","MED",1,0.010958904109589,5
"6933","PCOQ","M","captive",NA,"P","COQ",1,5.65205479452055,2
"6934","PCOQ","M","captive",NA,"P","COQ",1,2.37808219178082,2
"6935","PCOQ","F","captive",NA,"P","COQ",1,0.471232876712329,2
"6936","LCAT","F","captive",2,"L","CAT",1,NA,3
"6937","LCAT","M","captive",2,"L","CAT",1,NA,3
"6938","LCAT","F","captive",1,"L","CAT",1,0.0547945205479452,3
"6939","EFLA","M","captive",2,"E","FLA",1,NA,3
"694","CMED",NA,"captive",2,"C","MED",1,0,6
"6940","EFLA","M","captive",2,"E","FLA",1,NA,3
"6941","DMAD","M","captive",1,"D","MAD",1,7.56712328767123,4
"6942","EMON","F","captive",1,"E","MON",1,0,4
"6943","DMAD","M","captive",NA,"D","MAD",1,NA,4
"6944","PCOQ","F","captive",NA,"P","COQ",1,0,3
"6945","VRUB","F","captive",3,"V","RUB",1,NA,4
"6946","VRUB","F","captive",3,"V","RUB",1,NA,4
"6947","VRUB","M","captive",3,"V","RUB",1,NA,4
"6948","VRUB","M","captive",NA,"V","RUB",NA,6.50684931506849,4
"6949","VRUB","M","captive",NA,"V","RUB",NA,NA,4
"695","CMED","M","captive",2,"C","MED",1,0,6
"6950","VVV","M","captive",3,"V","VV",1,NA,5
"6951","VVV","M","captive",3,"V","VV",1,NA,5
"6952","VVV","M","captive",3,"V","VV",1,0,5
"6953","LCAT","M","captive",2,"L","CAT",1,0.0958904109589041,7
"6954","LCAT","M","captive",2,"L","CAT",1,NA,7
"6955","LCAT","M","captive",NA,"L","CAT",NA,NA,3
"6956","LCAT","F","captive",NA,"L","CAT",NA,NA,3
"6957","LCAT","F","captive",NA,"L","CAT",NA,NA,7
"6958","DMAD","F","captive",NA,"D","MAD",1,6.95068493150685,9
"6959","PCOQ","M","captive",1,"P","COQ",1,NA,12
"696","CMED","F","captive",3,"C","MED",1,0,6
"6960","PCOQ","M","captive",NA,"P","COQ",1,3.78356164383562,12
"6961","PCOQ","F","captive",1,"P","COQ",1,7.6027397260274,12
"6962","PCOQ","M","captive",NA,"P","COQ",1,8.92054794520548,12
"6963","PCOQ","M","captive",1,"P","COQ",1,0,2
"6964","PCOQ","M","captive",1,"P","COQ",1,7.51506849315069,2
"6965","VRUB","F","captive",NA,"V","RUB",NA,NA,5
"6966","PCOQ","M","captive",NA,"P","COQ",1,1.47671232876712,1
"6967","LCAT","F","captive",2,"L","CAT",1,NA,3
"6968","LCAT","F","captive",2,"L","CAT",1,NA,3
"6969","EFLA","M","captive",2,"E","FLA",1,NA,3
"697","CMED","F","captive",3,"C","MED",1,0,6
"6970","EFLA","F","captive",2,"E","FLA",1,NA,3
"6971","LCAT","F","captive",1,"L","CAT",1,NA,3
"6972","EMON","F","captive",1,"E","MON",1,NA,4
"6973","LCAT","M","captive",1,"L","CAT",1,NA,4
"6974","LCAT","M","captive",1,"L","CAT",1,NA,5
"6975","DMAD","M","captive",1,"D","MAD",1,NA,5
"6976","VVV","M","captive",1,"V","VV",1,NA,5
"6977","VRUB","M","captive",NA,"V","RUB",NA,NA,5
"6978","VRUB","F","captive",NA,"V","RUB",NA,NA,5
"6979","ECOR","F","captive",1,"E","COR",1,NA,7
"698","CMED",NA,"captive",3,"C","MED",1,0,6
"6980","DMAD","M","captive",NA,"D","MAD",1,NA,7
"6981","DMAD","F","captive",1,"D","MAD",1,NA,9
"6982","PCOQ","F","captive",1,"P","COQ",1,1.48493150684931,1
"6983","PCOQ","F","captive",1,"P","COQ",1,NA,1
"6984","PCOQ","M","captive",NA,"P","COQ",1,0.712328767123288,2
"6985","PCOQ","F","captive",NA,"P","COQ",1,NA,2
"6986","PCOQ","F","captive",NA,"P","COQ",1,7.81917808219178,1
"6987","PCOQ","F","captive",1,"P","COQ",1,NA,2
"6988","LCAT","F","captive",2,"L","CAT",1,NA,3
"6989","LCAT","F","captive",2,"L","CAT",1,NA,3
"699","CMED","F","captive",2,"C","MED",1,0.00273972602739726,7
"6990","LCAT","F","captive",1,"L","CAT",1,NA,3
"6991","EMON","F","captive",1,"E","MON",1,NA,4
"6992","VVV","M","captive",1,"V","VV",1,0,4
"6993","EFLA","F","captive",1,"E","FLA",1,NA,4
"6994","VRUB","F","captive",2,"V","RUB",1,NA,5
"6995","VRUB","F","captive",2,"V","RUB",1,NA,5
"6996","LCAT","F","captive",2,"L","CAT",1,NA,5
"6997","LCAT","M","captive",2,"L","CAT",1,NA,5
"6998","VRUB","F","captive",2,"V","RUB",1,0,5
"6999","VRUB","M","captive",2,"V","RUB",1,0,5
"7000","MMUR",NA,"captive",3,"M","MUR",1,0.010958904109589,9
"7001","MMUR","F","captive",3,"M","MUR",1,9.85479452054794,8
"7002","MMUR","M","captive",3,"M","MUR",1,6.26575342465753,8
"7003","MMUR","M","captive",3,"M","MUR",1,14.5561643835616,8
"7004","MMUR","M","captive",NA,"M","MUR",1,0.00273972602739726,8
"7005","MMUR","M","captive",NA,"M","MUR",1,0.00273972602739726,8
"7006","MMUR","M","captive",2,"M","MUR",1,12.3424657534247,6
"7007","MMUR","M","captive",2,"M","MUR",1,11.2794520547945,6
"7008","MMUR",NA,"captive",2,"M","MUR",1,0,7
"7009","MMUR",NA,"captive",2,"M","MUR",1,0,7
"7010","MMUR",NA,"captive",4,"M","MUR",1,0,7
"7011","MMUR","F","captive",4,"M","MUR",1,8.04931506849315,7
"7012","MMUR","F","captive",4,"M","MUR",1,6.43287671232877,7
"7013","MMUR","F","captive",4,"M","MUR",1,10.3013698630137,7
"7014","MMUR","F","captive",2,"M","MUR",1,NA,NA
"7015","MMUR","M","captive",2,"M","MUR",1,NA,NA
"7016","MMUR","M","captive",NA,"M","MUR",1,13.8109589041096,2
"7017","MMUR","M","captive",NA,"M","MUR",NA,11.8739726027397,6
"7018","MMUR","F","captive",NA,"M","MUR",NA,7.77534246575342,6
"7019","MMUR","M","captive",NA,"M","MUR",NA,11.8958904109589,7
"7020","MMUR","F","captive",NA,"M","MUR",NA,10.1753424657534,8
