"animal_id","species","sex","litter_size","mother_father_same","age","month_born"
"7028","Gray mouse lemur","F",NA,NA,10.2438356164384,5
"7029","Gray mouse lemur","F",NA,NA,NA,5
"7030","Gray mouse lemur","F",NA,NA,NA,5
"7031","Gray mouse lemur","M",NA,NA,7.18630136986301,5
"7032","Gray mouse lemur","M",NA,NA,NA,6
"7033","Gray mouse lemur","M",NA,NA,NA,6
"7034","Gray mouse lemur","F",NA,NA,NA,6
"7035","Gray mouse lemur","M",2,1,NA,6
"7036","Gray mouse lemur","M",2,1,NA,6
"7037","Gray mouse lemur","F",3,1,NA,6
"7038","Gray mouse lemur","M",3,1,NA,6
"7039","Gray mouse lemur","M",3,1,NA,6
"7040","Red ruffed lemur","F",NA,NA,NA,4
"7041","Aye-aye","M",NA,1,3.84657534246575,11
"7042","Red ruffed lemur","F",NA,NA,NA,3
"7043","Red ruffed lemur","F",NA,NA,NA,3
"7044","Black-and-white ruffed lemur","M",2,1,NA,6
"7045","Black-and-white ruffed lemur","M",2,1,NA,6
"7046","Gray mouse lemur","M",3,NA,NA,6
"7047","Gray mouse lemur","M",3,NA,NA,6
"7048","Gray mouse lemur","M",3,NA,NA,6
"7049","Gray mouse lemur","F",2,NA,NA,6
"7050","Gray mouse lemur","M",2,NA,NA,6
"7051","Gray mouse lemur","F",2,NA,NA,7
"7052","Gray mouse lemur","F",2,NA,NA,7
"7053","Fat-tailed dwarf lemur","M",4,1,0.00273972602739726,7
"7054","Fat-tailed dwarf lemur","F",4,1,0.00273972602739726,7
"7055","Fat-tailed dwarf lemur","F",4,1,NA,7
"7056","Fat-tailed dwarf lemur","F",4,1,NA,7
"7057","Ring-tailed lemur","M",2,1,0,7
"7058","Ring-tailed lemur","F",2,1,0,7
"7059","Gray mouse lemur","F",1,1,NA,7
"7060","Red ruffed lemur","M",NA,NA,NA,5
"7061","Red ruffed lemur","M",NA,NA,NA,5
"7062","Red ruffed lemur","F",NA,NA,NA,5
"7063","Red ruffed lemur","F",NA,NA,NA,5
"7064","Gray mouse lemur","F",3,1,NA,8
"7065","Gray mouse lemur","M",3,1,1.4958904109589,8
"7066","Gray mouse lemur","M",3,1,NA,8
"7067","Gray mouse lemur","F",2,NA,6.43835616438356,8
"7068","Gray mouse lemur","M",2,NA,NA,8
"7069","Crowned lemur","M",NA,NA,NA,6
"7070","Coquerel's sifaka","M",NA,1,NA,11
"7071","Aye-aye","F",1,1,NA,11
"7072","Red ruffed lemur","F",NA,NA,NA,5
"7073","Coquerel's sifaka","F",1,1,NA,1
"7074","Coquerel's sifaka","M",NA,1,NA,1
"7075","Coquerel's sifaka","M",1,1,NA,1
"7076","Coquerel's sifaka","F",NA,1,NA,1
"7077","Coquerel's sifaka","F",1,1,0.202739726027397,1
"7078","Coquerel's sifaka","M",1,1,0,1
"7079","Coquerel's sifaka","F",NA,1,1.43287671232877,1
"7080","Coquerel's sifaka","M",NA,1,0.224657534246575,2
"7081","Red ruffed lemur","M",NA,1,NA,4
"7082","Aye-aye","M",NA,1,NA,12
"7083","Coquerel's sifaka","F",NA,1,NA,1
"7084","Ring-tailed lemur","M",2,1,NA,3
"7085","Ring-tailed lemur","F",2,1,NA,3
"7086","Ring-tailed lemur","M",1,1,NA,3
"7087","Ring-tailed lemur","F",1,1,NA,4
"7088","Mongoose lemur","M",1,1,NA,4
"7089","Pygmy slow loris","F",2,1,NA,4
"7090","Pygmy slow loris","M",2,1,NA,4
"7091","Mongoose lemur","F",NA,1,NA,4
"7092","Red ruffed lemur","M",4,1,0,5
"7093","Red ruffed lemur","M",4,1,NA,5
"7094","Red ruffed lemur","M",4,1,NA,5
"7095","Red ruffed lemur","F",4,1,NA,5
"7096","Gray mouse lemur","F",3,1,NA,6
"7097","Gray mouse lemur","F",3,1,5.66575342465753,6
"7098","Gray mouse lemur","M",3,1,NA,6
"7099","Gray mouse lemur","M",1,1,NA,6
"7100","Ring-tailed lemur","F",2,1,0.00273972602739726,6
"7101","Ring-tailed lemur","F",2,1,0,6
"7102","Pygmy slow loris","M",2,1,0.0356164383561644,6
"7103","Pygmy slow loris","M",2,1,NA,6
"7104","Gray mouse lemur","F",2,NA,NA,6
"7105","Gray mouse lemur","M",2,NA,NA,6
"7106","Gray mouse lemur","M",1,NA,NA,6
"7107","Black-and-white ruffed lemur","F",1,1,0,7
"7108","Gray mouse lemur","F",3,NA,6.4027397260274,7
"7109","Gray mouse lemur","F",3,NA,NA,7
"7110","Gray mouse lemur","M",3,NA,NA,7
"7111","Gray mouse lemur","M",2,1,NA,7
"7112","Gray mouse lemur","M",2,1,NA,7
"7113","Gray mouse lemur","F",2,1,5.76164383561644,7
"7114","Gray mouse lemur","M",2,1,NA,7
"7115","Crowned lemur","F",1,1,0,7
"7116","Aye-aye","M",NA,1,NA,7
"7117","Ring-tailed lemur","M",2,1,0,7
"7118","Ring-tailed lemur","M",2,1,0,7
"7119","Fat-tailed dwarf lemur","M",1,1,NA,7
"7120","Gray mouse lemur","F",2,1,NA,7
"7121","Gray mouse lemur","F",2,1,NA,7
"7122","Red ruffed lemur","M",NA,NA,NA,4
"7123","Fat-tailed dwarf lemur","F",3,1,NA,8
"7124","Fat-tailed dwarf lemur","M",3,1,NA,8
"7125","Fat-tailed dwarf lemur","M",3,1,NA,8
"7126","Gray mouse lemur","F",3,1,4.7041095890411,8
"7127","Gray mouse lemur","F",3,1,NA,8
"7128","Gray mouse lemur","M",3,1,NA,8
"7129","Gray mouse lemur","M",1,NA,NA,8
"7130","Coquerel's sifaka","M",NA,1,NA,9
"7131","Coquerel's sifaka","F",1,1,NA,12
"7132","Coquerel's sifaka","M",NA,1,NA,1
"7133","Coquerel's sifaka","M",1,1,0.0684931506849315,1
"7134","Coquerel's sifaka","M",NA,1,0,1
"7135","Coquerel's sifaka","F",NA,1,NA,1
"7136","Coquerel's sifaka","M",1,1,5.94794520547945,2
"7137","Coquerel's sifaka","M",1,1,NA,2
"7138","Ring-tailed lemur","F",2,1,0.063013698630137,3
"7139","Ring-tailed lemur","M",2,1,NA,3
"7140","Blue-eyed black lemur","M",1,1,NA,3
"7141","Blue-eyed black lemur","F",1,1,NA,3
"7142","Ring-tailed lemur","F",2,1,1.15616438356164,3
"7143","Ring-tailed lemur","M",2,1,NA,3
"7144","Ring-tailed lemur","F",2,1,1.15342465753425,3
"7145","Ring-tailed lemur","M",2,1,0.0575342465753425,3
"7146","Coquerel's sifaka","M",NA,1,NA,3
"7147","Mongoose lemur","M",1,1,0,4
"7148","Mongoose lemur","M",1,1,0.00821917808219178,4
"7149","Crowned lemur","F",2,1,NA,4
"7150","Crowned lemur","M",2,1,NA,4
"7151","Black-and-white ruffed lemur","M",2,1,NA,5
"7152","Black-and-white ruffed lemur","M",2,1,NA,5
"7153","Crowned lemur","M",1,1,NA,5
"7154","Black-and-white ruffed lemur","F",2,1,NA,5
"7155","Black-and-white ruffed lemur","M",2,1,NA,5
"7156","Coquerel's sifaka","F",NA,1,0,2
"7157","Blue-eyed black lemur","M",1,1,NA,5
"7158","Mongoose lemur","M",NA,NA,NA,3
"7159","Gray mouse lemur","F",2,1,4.03561643835616,6
"7160","Gray mouse lemur","M",2,1,5.18082191780822,6
"7161","Fat-tailed dwarf lemur","M",2,1,NA,6
"7162","Fat-tailed dwarf lemur","M",2,1,NA,6
"7163","Gray mouse lemur","F",2,1,NA,8
"7164","Gray mouse lemur","F",2,1,NA,8
"7165","Fat-tailed dwarf lemur","M",1,1,NA,8
"7166","Gray mouse lemur","M",1,1,NA,8
"7167","Coquerel's sifaka","M",NA,1,NA,11
"7168","Coquerel's sifaka","M",NA,1,NA,12
"7169","Coquerel's sifaka","M",NA,1,0.249315068493151,1
"7170","Coquerel's sifaka","F",1,1,NA,1
"7171","Coquerel's sifaka","F",1,1,NA,1
"7172","Coquerel's sifaka","F",NA,1,NA,1
"7173","Coquerel's sifaka","M",1,1,0,1
"7174","Coquerel's sifaka","F",1,1,NA,2
"7175","Coquerel's sifaka","M",NA,1,NA,1
"7176","Ring-tailed lemur","F",2,1,NA,3
"7177","Ring-tailed lemur","F",2,1,NA,3
"7178","Blue-eyed black lemur","M",1,1,0.328767123287671,3
"7179","Coquerel's sifaka","F",NA,1,NA,3
"7180","Blue-eyed black lemur","F",1,1,NA,4
"7181","Mongoose lemur","M",1,1,NA,4
"7182","Mongoose lemur","M",1,1,NA,5
"7183","Crowned lemur","M",1,1,NA,5
"7184","Gray mouse lemur","F",3,1,NA,6
"7185","Gray mouse lemur","M",3,1,NA,6
"7186","Gray mouse lemur","M",3,1,NA,6
"7187","Gray mouse lemur","F",2,1,NA,6
"7188","Gray mouse lemur","F",2,1,NA,6
"7189","Crowned lemur","M",1,1,NA,7
"7190","Fat-tailed dwarf lemur","F",2,1,NA,8
"7191","Fat-tailed dwarf lemur","M",2,1,NA,8
"7192","Gray mouse lemur","M",1,1,NA,8
"7193","Fat-tailed dwarf lemur","F",1,1,0.00273972602739726,8
"7194","Black-and-white ruffed lemur","M",NA,NA,NA,6
"7195","Coquerel's sifaka","M",NA,1,0.0794520547945206,11
"7196","Coquerel's sifaka",NA,NA,1,0,11
"7197","Coquerel's sifaka","M",NA,1,0.884931506849315,12
"7198","Coquerel's sifaka","F",NA,1,0.136986301369863,12
"7199","Coquerel's sifaka","F",1,1,NA,1
"7200","Coquerel's sifaka","M",1,1,NA,1
"7201","Coquerel's sifaka","F",1,1,NA,1
"7202","Coquerel's sifaka","F",1,1,NA,1
"7203","Coquerel's sifaka","M",1,1,0,2
"7204","Coquerel's sifaka",NA,NA,1,0,3
"7205","Ring-tailed lemur","M",1,1,0.00547945205479452,3
"7206","Blue-eyed black lemur","F",1,1,NA,3
"7207","Blue-eyed black lemur","M",1,1,NA,3
"7208","Mongoose lemur","M",1,1,NA,4
"7209","Ring-tailed lemur","F",2,1,NA,5
"7210","Ring-tailed lemur","F",2,1,NA,5
"7211","Red ruffed lemur","F",3,1,NA,5
"7212","Red ruffed lemur","M",3,1,NA,5
"7213","Red ruffed lemur","M",3,1,0.383561643835616,5
"7214","Crowned lemur","F",1,1,NA,5
"7215","Red ruffed lemur","M",1,1,NA,5
"7216","Mongoose lemur","F",1,1,0,6
"7217","Gray mouse lemur","F",1,1,0.010958904109589,6
"7218","Collared brown lemur","F",NA,NA,NA,3
"7219","Collared brown lemur","M",NA,NA,NA,3
"7220","Fat-tailed dwarf lemur","F",2,1,NA,8
"7221","Fat-tailed dwarf lemur","M",2,1,NA,8
"7222","Aye-aye","F",NA,NA,NA,5
"7223","Fat-tailed dwarf lemur","M",1,1,NA,8
"7224","Coquerel's sifaka","M",NA,1,0,9
"7225","Coquerel's sifaka","F",NA,1,0.232876712328767,9
"7226","Red ruffed lemur","M",NA,NA,NA,3
"7227","Red ruffed lemur","M",NA,NA,NA,3
"7228","Coquerel's sifaka","F",1,1,NA,12
"7229","Coquerel's sifaka","M",NA,1,0,4
"7230","Coquerel's sifaka","M",NA,1,0,9
"7231","Coquerel's sifaka",NA,NA,1,0,7
"7232","Coquerel's sifaka","F",1,1,0.0136986301369863,1
"7233","Coquerel's sifaka","F",1,1,NA,1
"7234","Coquerel's sifaka","M",1,1,NA,1
"7235","Coquerel's sifaka","F",1,1,NA,2
"7236","Black-and-white ruffed lemur","F",NA,NA,7.32054794520548,5
"7237","Blue-eyed black lemur","F",1,1,NA,3
"7238","Red-fronted brown lemur","F",1,1,0,3
"7239","Ring-tailed lemur","F",2,1,NA,3
"7240","Ring-tailed lemur","F",2,1,NA,3
"7241","Blue-eyed black lemur","M",1,1,NA,3
"7242","Ring-tailed lemur","F",2,1,NA,4
"7243","Ring-tailed lemur","F",2,1,NA,4
"7244","Mongoose lemur","F",1,1,NA,4
"7245","Pygmy slow loris","M",NA,NA,11.213698630137,3
"7246","Blue-eyed black lemur","M",1,1,NA,5
"7247","Crowned lemur","M",1,1,NA,5
"7248","Aye-aye","F",NA,1,0,5
"7249","Collared brown lemur","M",1,1,NA,6
"7250","Red ruffed lemur","F",2,1,NA,6
"7251","Red ruffed lemur","M",2,1,NA,6
"7252","Black-and-white ruffed lemur","M",2,1,2.32876712328767,6
"7253","Black-and-white ruffed lemur","M",2,1,NA,6
"7254","Gray mouse lemur",NA,1,1,0.010958904109589,6
"7255","Gray mouse lemur","M",3,1,NA,7
"7256","Gray mouse lemur","M",3,1,NA,7
"7257","Gray mouse lemur","M",3,1,NA,7
"7258","Aye-aye","M",NA,1,NA,9
"7259","Coquerel's sifaka","M",NA,1,NA,10
"7260","Aye-aye","M",NA,1,0.010958904109589,11
"7261","Crowned lemur","F",NA,NA,NA,6
"7262","Coquerel's sifaka","F",NA,1,NA,11
"7263","Coquerel's sifaka","M",1,1,0.342465753424658,1
"7264","Coquerel's sifaka","F",1,1,NA,1
"7265","Pygmy slow loris","F",2,1,NA,1
"7266","Pygmy slow loris","F",2,1,0.00273972602739726,1
"7267","Blue-eyed black lemur","F",1,1,NA,3
"7268","Blue-eyed black lemur","F",1,1,NA,3
"7269","Mongoose lemur","M",1,1,NA,4
"7270","Collared brown lemur","F",1,1,NA,4
"7271","Blue-eyed black lemur","M",NA,NA,NA,9
"7272","Blue-eyed black lemur","F",NA,NA,NA,9
"7273","Crowned lemur","M",1,1,NA,4
"7274","Blue-eyed black lemur","F",1,1,NA,5
"7275","Coquerel's sifaka","F",1,1,NA,5
"7276","Aye-aye",NA,NA,1,0,5
"7277","Crowned lemur","M",1,1,NA,5
"7278","Red ruffed lemur","M",1,1,NA,5
"7279","Aye-aye","F",1,1,NA,6
"7280","Fat-tailed dwarf lemur","M",1,1,NA,6
"7281","Coquerel's sifaka","M",NA,1,0,6
"7282","Gray mouse lemur","M",1,1,NA,8
"7283","Coquerel's sifaka","M",NA,1,NA,9
"7284","Coquerel's sifaka","F",1,1,0,10
"7285","Pygmy slow loris","M",NA,NA,7.6986301369863,3
"7286","Coquerel's sifaka","M",1,1,NA,11
"7287","Black-and-white ruffed lemur","F",NA,NA,NA,2
"7288","Coquerel's sifaka","M",1,1,NA,12
"7289","Coquerel's sifaka",NA,NA,1,0,1
"7290","Blue-eyed black lemur","F",2,1,0,3
"7291","Blue-eyed black lemur","F",2,1,NA,3
"7292","Blue-eyed black lemur","M",1,1,NA,3
"7293","Crowned lemur","F",1,1,0,4
"7294","Blue-eyed black lemur","F",1,1,NA,4
"7295","Black-and-white ruffed lemur","F",2,1,NA,5
"7296","Black-and-white ruffed lemur","F",2,1,NA,5
"7297","Red ruffed lemur","F",3,1,NA,5
"7298","Red ruffed lemur","F",3,1,NA,5
"7299","Red ruffed lemur","M",3,1,0,5
"7300","Coquerel's sifaka","M",1,1,0,6
"7301","Gray mouse lemur","F",3,1,NA,7
"7302","Gray mouse lemur","M",3,1,NA,7
"7303","Gray mouse lemur","F",3,1,NA,7
"7304","Coquerel's sifaka","M",NA,1,0.0876712328767123,7
"7305","Aye-aye","F",NA,1,NA,8
"7306","Coquerel's sifaka","M",NA,1,NA,9
"7307","Coquerel's sifaka",NA,NA,1,0,10
"7308","Gray mouse lemur","F",NA,NA,NA,6
"7309","Coquerel's sifaka","M",NA,1,NA,12
"7310","Coquerel's sifaka","M",NA,NA,NA,1
"8000","Northern greater galago","M",1,1,NA,3
"8001","Northern greater galago","F",1,1,NA,3
"8002","Northern greater galago","F",1,1,NA,5
"8003","Northern greater galago","F",1,1,NA,5
"8004","Northern greater galago","M",1,1,NA,5
"8005","Northern greater galago","M",1,1,NA,6
"8006","Northern greater galago","F",1,1,NA,6
"8007","Northern greater galago","M",1,1,NA,6
"8008","Northern greater galago",NA,1,1,0.00821917808219178,7
"8009","Northern greater galago","F",1,1,NA,7
"801","Gray mouse lemur","F",NA,NA,3.96164383561644,12
"8010","Northern greater galago","F",1,1,NA,9
"8011","Northern greater galago",NA,1,1,0.0191780821917808,10
"8012","Northern greater galago","M",1,1,0.147945205479452,11
"8013","Northern greater galago","M",1,1,0,12
"8014","Northern greater galago","M",2,1,NA,12
"8015","Northern greater galago","F",2,1,NA,12
"8016","Northern greater galago","M",2,1,NA,1
"8017","Northern greater galago","M",2,1,0.126027397260274,1
"8018","Northern greater galago","F",1,1,0.158904109589041,5
"8019","Northern greater galago","M",1,1,0,7
"802","Gray mouse lemur","F",NA,NA,6.15890410958904,12
"8020","Northern greater galago","F",1,1,0,12
"8021","Northern greater galago","M",1,1,NA,1
"8022","Northern greater galago","M",1,1,NA,1
"8023","Northern greater galago","M",2,1,0.010958904109589,3
"8024","Northern greater galago","F",2,1,NA,3
"8025","Northern greater galago",NA,1,1,0,9
"8026","Northern greater galago","M",1,1,NA,11
"8027","Northern greater galago","M",1,1,16.7178082191781,2
"8028","Northern greater galago","M",1,1,20.0054794520548,3
"8029","Northern greater galago","F",1,1,NA,6
"803","Gray mouse lemur","F",NA,NA,5.54246575342466,12
"8030","Northern greater galago","M",1,1,0,7
"8031","Northern greater galago","F",1,1,0,11
"8032","Northern greater galago","F",1,1,3.05205479452055,5
"8033","Northern greater galago","F",2,1,NA,10
"8034","Northern greater galago","M",2,1,NA,10
"8035","Northern greater galago","F",1,1,0,1
"8036","Northern greater galago","M",1,1,NA,6
"8037","Northern greater galago","M",1,1,0.0438356164383562,5
"8038","Northern greater galago","M",2,1,NA,7
"8039","Northern greater galago","F",2,1,NA,7
"804","Gray mouse lemur","F",NA,NA,6.4958904109589,12
"805","Gray mouse lemur","F",NA,NA,7.18904109589041,12
"806","Gray mouse lemur","F",NA,NA,15.9397260273973,12
"807","Gray mouse lemur","F",NA,NA,5.09041095890411,12
"808","Gray mouse lemur","F",NA,NA,14.4219178082192,12
"809","Gray mouse lemur","F",NA,NA,15.786301369863,12
"810","Gray mouse lemur","F",NA,NA,3.23561643835616,12
"811","Gray mouse lemur","M",NA,NA,2.09041095890411,12
"812","Gray mouse lemur","F",NA,NA,2.08219178082192,12
"813","Gray mouse lemur","M",NA,NA,11.7534246575342,12
"814","Gray mouse lemur","M",NA,NA,14.4328767123288,12
"815","Gray mouse lemur","F",NA,NA,2.44657534246575,12
"816","Gray mouse lemur","F",NA,NA,12.6712328767123,12
"817","Gray mouse lemur","M",3,1,12.441095890411,3
"818","Gray mouse lemur","M",3,1,9.15068493150685,3
"819","Gray mouse lemur","M",3,1,7.73424657534247,3
"820","Gray mouse lemur","F",3,1,10.2767123287671,7
"821","Gray mouse lemur","M",3,1,9.79178082191781,7
"822","Gray mouse lemur","M",3,1,5.14794520547945,7
"823","Gray mouse lemur","F",2,1,4.76164383561644,9
"824","Gray mouse lemur","M",2,1,8.78356164383562,9
"825","Gray mouse lemur","F",1,1,2.79452054794521,6
"826","Gray mouse lemur","M",2,NA,7.86575342465753,7
"827","Gray mouse lemur","M",2,NA,0.123287671232877,7
"828","Gray mouse lemur","M",1,1,0,9
"829","Gray mouse lemur","F",3,NA,12.3534246575342,5
"830","Gray mouse lemur","M",3,NA,10.4630136986301,5
"831","Gray mouse lemur","M",3,NA,6.61917808219178,5
"832","Gray mouse lemur","F",1,NA,0.0273972602739726,6
"833","Gray mouse lemur","F",1,NA,1.81369863013699,6
"834","Gray mouse lemur",NA,3,NA,0.00273972602739726,8
"835","Gray mouse lemur",NA,3,NA,0.00273972602739726,8
"836","Gray mouse lemur",NA,3,NA,0.00273972602739726,8
"837","Gray mouse lemur","M",3,NA,17.9643835616438,8
"838","Gray mouse lemur","M",3,NA,5.64383561643836,8
"839","Gray mouse lemur","M",3,NA,10.0931506849315,8
"840","Gray mouse lemur","F",1,NA,5.23013698630137,9
"841","Gray mouse lemur","M",NA,NA,9.6958904109589,12
"842","Gray mouse lemur","F",3,1,9.82739726027397,9
"843","Gray mouse lemur","F",3,1,8.32602739726027,9
"844","Gray mouse lemur","M",3,1,0.0602739726027397,9
"845","Gray mouse lemur","F",3,NA,15.0383561643836,7
"846","Gray mouse lemur","F",3,NA,7.42739726027397,7
"847","Gray mouse lemur","M",3,NA,11.2739726027397,7
"848","Gray mouse lemur",NA,4,NA,0,8
"849","Gray mouse lemur","M",4,NA,0,8
"850","Gray mouse lemur","M",4,NA,15.5068493150685,8
"851","Gray mouse lemur","M",4,NA,6.37260273972603,8
"852","Gray mouse lemur","M",2,1,8.37808219178082,6
"853","Gray mouse lemur","F",2,1,10.3698630136986,6
"854","Gray mouse lemur","M",3,1,0.0191780821917808,6
"855","Gray mouse lemur","M",3,1,0.175342465753425,6
"856","Gray mouse lemur",NA,3,1,0.0191780821917808,6
"857","Gray mouse lemur","M",4,NA,7.52602739726027,7
"858","Gray mouse lemur","M",4,NA,3.91506849315068,7
"859","Gray mouse lemur","F",4,NA,10.1671232876712,7
"860","Gray mouse lemur","F",4,NA,0.180821917808219,7
"861","Gray mouse lemur","M",3,1,3.34246575342466,8
"862","Gray mouse lemur","M",3,1,14.7178082191781,8
"863","Gray mouse lemur","F",3,1,10.2684931506849,8
"864","Gray mouse lemur","M",1,1,2.74794520547945,12
"865","Gray mouse lemur","F",NA,NA,6.95616438356164,8
"866","Gray mouse lemur","M",NA,NA,8.67397260273973,10
"867","Gray mouse lemur","F",NA,NA,8.7972602739726,10
"868","Gray mouse lemur","M",NA,NA,9.43561643835617,7
"869","Gray mouse lemur","F",NA,NA,4.96438356164384,6
"870","Gray mouse lemur","M",2,1,11.7287671232877,6
"871","Gray mouse lemur","F",2,1,NA,6
"872","Gray mouse lemur","M",2,1,0.0356164383561644,6
"873","Gray mouse lemur","F",2,1,0.10958904109589,6
"874","Gray mouse lemur","F",2,1,12.3424657534247,8
"875","Gray mouse lemur","F",2,1,12.3890410958904,8
"876","Gray mouse lemur","M",3,1,2.14246575342466,8
"877","Gray mouse lemur","M",3,1,5.43561643835616,8
"878","Gray mouse lemur","F",3,1,5.23835616438356,8
"879","Gray mouse lemur","M",1,1,NA,8
"880","Gray mouse lemur","M",3,NA,0.0986301369863014,6
"881","Gray mouse lemur","M",3,NA,1.26575342465753,6
"882","Gray mouse lemur","F",3,NA,1.11232876712329,6
"883","Gray mouse lemur","F",3,NA,12.3890410958904,6
"884","Gray mouse lemur","F",3,NA,7.24109589041096,6
"885","Gray mouse lemur","M",3,NA,1.23013698630137,6
"886","Gray mouse lemur","M",3,1,0.00273972602739726,6
"887","Gray mouse lemur","M",3,1,0.00273972602739726,6
"888","Gray mouse lemur","M",3,1,0.00273972602739726,6
"889","Gray mouse lemur","F",1,1,11.813698630137,7
"890","Gray mouse lemur","M",2,1,0,8
"891","Gray mouse lemur","F",2,1,0,8
"892","Gray mouse lemur","M",NA,NA,5.53150684931507,12
"893","Gray mouse lemur","M",NA,NA,1.93150684931507,12
"894","Gray mouse lemur","M",4,1,3.04657534246575,6
"895","Gray mouse lemur","F",4,1,5.92054794520548,6
"896","Gray mouse lemur","M",4,1,9.81369863013699,6
"897","Gray mouse lemur","M",4,1,0.0356164383561644,6
"898","Gray mouse lemur","F",3,1,0,6
"899","Gray mouse lemur","F",3,1,12.6684931506849,6
"903","Potto","M",NA,NA,4.77808219178082,11
"904","Potto","F",NA,NA,4.79178082191781,11
"905","Potto","F",NA,NA,3.36438356164384,11
"906","Potto","F",NA,NA,2.33698630136986,11
"907","Potto",NA,1,1,0.0191780821917808,11
"908","Slender loris","M",NA,NA,1.55342465753425,11
"909","Slender loris","F",NA,NA,1.4986301369863,11
"910","Potto","M",NA,NA,NA,9
"911","Potto","F",NA,NA,NA,9
"912","Potto","F",NA,NA,5.9972602739726,9
"913","Potto","M",NA,NA,7.3972602739726,9
"914","Potto","M",NA,NA,16.3013698630137,11
"915","Potto","F",NA,NA,7.24657534246575,9
"916","Potto","F",NA,NA,5.2054794520548,9
"917","Potto","F",NA,NA,16.2958904109589,11
"918","Potto","F",NA,NA,32.3534246575342,11
"919","Potto","M",1,1,25.6712328767123,4
"920","Potto","M",NA,NA,14.9808219178082,11
"921","Potto","F",NA,NA,23.0712328767123,11
"922","Potto","M",1,1,30.0027397260274,11
"923","Potto","M",1,1,0.00821917808219178,4
"924","Potto","M",1,1,NA,1
"925","Potto","F",1,1,15.9753424657534,1
"926","Potto",NA,1,1,0,7
"927","Potto","M",1,1,0,12
"928","Potto",NA,1,1,0,5
"929","Potto","F",1,1,0,8
"930","Potto","M",NA,NA,16.4547945205479,11
"931","Potto","M",1,1,0,3
"932","Potto","M",1,1,5.09315068493151,9
"933","Potto",NA,1,1,0,7
"934","Potto","M",1,1,0.00273972602739726,12
"935","Potto","F",NA,NA,17.7835616438356,6
"950","Slow loris","M",NA,NA,2.69315068493151,9
"951","Slow loris","M",NA,NA,2.17260273972603,9
"952","Slow loris","M",NA,NA,2.66027397260274,9
"953","Slow loris","M",NA,NA,1.36986301369863,11
"954","Slow loris","F",NA,NA,1.35890410958904,11
"955","Slow loris","F",NA,NA,1.36712328767123,11
"956","Slow loris","F",NA,NA,2.0958904109589,11
"957","Slow loris","F",NA,NA,2.35342465753425,1
"958","Slow loris","F",NA,NA,1.35616438356164,3
"959","Slow loris","M",NA,NA,20.0383561643836,7
"960","Slow loris","F",NA,NA,10.1178082191781,7
"961","Slow loris","M",1,1,12.4849315068493,9
"962","Slow loris","M",NA,NA,9.05479452054795,6
"963","Slow loris","F",NA,1,16.2849315068493,1
"964","Slow loris","F",NA,NA,9.28219178082192,6
"965","Slow loris","F",1,1,1.4986301369863,7
"966","Slow loris","F",1,1,9.2,2
"967","Slow loris","F",NA,NA,9.78904109589041,6
"968","Slow loris","F",NA,NA,11.3342465753425,6
"969","Slow loris","M",NA,NA,14.3397260273973,6
"970","Slow loris","M",NA,1,11.227397260274,8
"971","Slow loris","M",NA,1,15.2520547945205,8
"972","Slow loris","M",NA,NA,NA,3
"973","Slow loris","F",NA,NA,6.01643835616438,3
"974","Slow loris","M",1,1,18.586301369863,4
"975","Slender loris","M",NA,NA,16.1424657534247,5
"976","Slender loris","F",NA,NA,16.7315068493151,5
"977","Slender loris","F",NA,NA,16.9095890410959,5
